set_id,set_number,set_name,theme,release_year,msrp_usd,start_date,end_date,observation_months,start_price_usd,price_12m_usd,price_24m_usd,roi_12m_pct,roi_24m_pct,annualized_roi_pct,max_drawdown_pct,win_12m,win_24m,source_dataset,pattern_tags
42028,,Bulldozer,Technic,2014,49.9900,2018-01-01,2019-04-01,16,102.8000,117.6000,,14.3969,,,-33.9786,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
42029,,Customised Pick-Up Truck,Technic,2014,99.9900,2018-01-01,2019-04-01,16,168.5300,148.6700,,-11.7843,,,-42.9953,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
42030,,VOLVO L350F Front Loader,Technic,2014,249.9500,2018-01-01,2019-04-01,16,297.6000,298.8000,,0.4032,,,-24.6508,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44000,,FURNO XL,Hero factory,2013,19.9900,2018-01-01,2019-04-01,16,23.6000,30.9300,,31.0593,,,-1.6481,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
44001,,PYROX,Hero factory,2013,12.9900,2018-01-01,2019-04-01,16,16.4300,19.3300,,17.6506,,,-0.4706,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44002,,ROCKA,Hero factory,2013,9.9900,2018-01-01,2019-04-01,16,19.9200,18.4000,,-7.6305,,,-10.5575,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44003,,SCAROX,Hero factory,2013,9.9900,2018-01-01,2019-04-01,16,18.3300,18.9300,,3.2733,,,-7.6562,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44004,,BULK,Hero factory,2013,9.9900,2018-01-01,2019-04-01,16,15.0700,18.0700,,19.9071,,,-2.2989,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44005,,BRUIZER,Hero factory,2013,12.9900,2018-01-01,2019-04-01,16,19.2700,25.6000,,32.8490,,,-6.2273,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
44006,,BREEZ,Hero factory,2013,9.9900,2018-01-01,2019-04-01,16,19.2700,18.2000,,-5.5527,,,-14.6742,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44007,,OGRUM,Hero factory,2013,12.9900,2018-01-01,2019-04-01,16,15.8700,16.6000,,4.5999,,,-13.5417,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44008,,SURGE,Hero factory,2013,12.9900,2018-01-01,2019-04-01,16,38.6000,45.4700,,17.7979,,,-18.4715,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44009,,DRAGON BOLT,Hero factory,2013,19.9900,2018-01-01,2019-04-01,16,37.6700,37.6700,,0.0000,,,-20.0418,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44010,,STORMER,Hero factory,2013,12.9900,2018-01-01,2019-04-01,16,28.2000,23.0700,,-18.1915,,,-22.9730,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44011,,FROST BEAST,Hero factory,2013,12.9900,2018-01-01,2019-04-01,16,32.0700,31.8000,,-0.8419,,,-6.4706,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44012,,EVO,Hero factory,2013,9.9900,2018-01-01,2019-04-01,16,21.2700,30.1300,,41.6549,,,-2.8129,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
44013,,AQUAGON,Hero factory,2013,9.9900,2018-01-01,2019-04-01,16,15.1300,16.8700,,11.5003,,,-11.7132,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44014,,JET ROCKA,Hero factory,2013,34.9900,2018-01-01,2019-04-01,16,34.0000,42.3300,,24.5000,,,-9.5913,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
44015,,EVO Walker,Hero factory,2014,9.9900,2018-01-01,2019-04-01,16,22.1300,22.7300,,2.7113,,,-5.2794,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44016,,JAW Beast vs. STORMER,Hero factory,2014,9.9900,2018-01-01,2019-04-01,16,30.0000,25.2000,,-16.0000,,,-29.2628,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44017,,STORMER Freeze Machine,Hero factory,2014,14.9900,2018-01-01,2019-04-01,16,40.2000,49.9300,,24.2040,,,-4.2735,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
44018,,FURNO Jet Machine,Hero factory,2014,14.9900,2018-01-01,2019-04-01,16,39.6700,31.0000,,-21.8553,,,-24.6814,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44019,,ROCKA Stealth Machine,Hero factory,2014,14.9900,2018-01-01,2019-04-01,16,31.6000,37.2000,,17.7215,,,-6.9620,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44020,,FLYER Beast vs. BREEZ,Hero factory,2014,14.9900,2018-01-01,2019-04-01,16,29.3300,24.9300,,-15.0017,,,-24.5482,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44021,,SPLITTER Beast vs. FURNO & EVO,Hero factory,2014,19.9900,2018-01-01,2019-04-01,16,34.9300,42.4000,,21.3856,,,-9.9288,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
44022,,EVO XL Machine,Hero factory,2014,24.9900,2018-01-01,2019-04-01,16,65.1300,57.2000,,-12.1756,,,-17.1171,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44023,,ROCKA Crawler,Hero factory,2014,9.0000,2018-01-01,2019-04-01,16,24.9300,25.0700,,0.5616,,,-5.7874,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44024,,TUNNELER Beast vs. SURGE,Hero factory,2014,9.9900,2018-01-01,2019-04-01,16,33.3300,30.1300,,-9.6010,,,-20.1920,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44026,,CRYSTAL Beast vs. BULK,Hero factory,2014,14.9900,2018-01-01,2019-04-01,16,33.0000,33.7300,,2.2121,,,-28.5108,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44028,,SURGE & ROCKA Combat Machine,Hero factory,2014,24.9900,2018-01-01,2019-04-01,16,39.9300,31.0000,,-22.3641,,,-29.0596,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
44029,,"“Queen Beast vs. Furno, Evo and Stormer”",Hero factory,2014,34.9900,2018-01-01,2019-04-01,16,72.5300,116.0700,,60.0303,,,-18.4265,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
55001,,Universe Rocket,Miscellaneous,2010,9.9900,2018-01-01,2019-04-01,16,12.5000,14.3000,,14.4000,,,-4.6667,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60000,,Fire Motorcycle,City,2013,6.9900,2018-01-01,2019-04-01,16,12.2000,10.8000,,-11.4754,,,-22.6519,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60001,,Fire Chief Car,City,2013,11.9900,2018-01-01,2019-04-01,16,15.6700,16.3300,,4.2119,,,-26.6875,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60002,,Fire Truck,City,2013,19.9900,2018-01-01,2019-04-01,16,24.2000,32.6000,,34.7107,,,-12.7074,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
60003,,Fire Emergency,City,2013,39.9900,2018-01-01,2019-04-01,16,31.3300,36.6700,,17.0444,,,-11.7273,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60004,,Fire Station,City,2013,99.9900,2018-01-01,2019-04-01,16,85.2000,115.5300,,35.5986,,,-16.2817,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
60005,,Fire Boat,City,2013,29.9900,2018-01-01,2019-04-01,16,40.1300,46.8700,,16.7954,,,-4.7468,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60006,,Police ATV,City,2013,6.9900,2018-01-01,2019-04-01,16,11.2000,9.4700,,-15.4464,,,-27.4194,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60007,,High Speed Chase,City,2013,29.9900,2018-01-01,2019-04-01,16,27.0000,33.4000,,23.7037,,,-6.0667,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
60008,,Museum Break-in,City,2013,69.9900,2018-01-01,2019-04-01,16,77.8000,75.5300,,-2.9177,,,-17.3136,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60009,,Helicopter Arrest,City,2013,49.9900,2018-01-01,2019-04-01,16,52.3300,52.8000,,0.8981,,,-27.4926,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60010,,Fire Helicopter,City,2013,39.9900,2018-01-01,2019-04-01,16,32.2700,33.4700,,3.7186,,,-16.1783,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60011,,Surfer Rescue,City,2013,6.9900,2018-01-01,2019-04-01,16,10.9300,13.6000,,24.4282,,,-20.1281,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
60012,,4x4 & Diving Boat,City,2013,19.9900,2018-01-01,2019-04-01,16,17.9300,18.2700,,1.8963,,,-16.6895,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60013,,Coast Guard Helicopter,City,2013,39.9900,2018-01-01,2019-04-01,16,44.3300,38.4000,,-13.3769,,,-14.0363,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60014,,Coast Guard Patrol,City,2013,79.9900,2018-01-01,2019-04-01,16,102.4700,95.3300,,-6.9679,,,-15.3606,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60015,,Coast Guard Plane,City,2013,44.9900,2018-01-01,2019-04-01,16,56.8700,47.4000,,-16.6520,,,-40.9179,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60016,,Tanker Truck,City,2013,19.9900,2018-01-01,2019-04-01,16,47.2700,49.2000,,4.0829,,,-18.1076,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60017,,Flatbed Truck,City,2013,19.9900,2018-01-01,2019-04-01,16,29.8000,31.2000,,4.6980,,,-17.0134,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60018,,Cement Mixer,City,2013,19.9900,2018-01-01,2019-04-01,16,45.6700,47.2700,,3.5034,,,-13.7123,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60019,,Stunt Plane,City,2013,19.9900,2018-01-01,2019-04-01,16,20.6700,21.2700,,2.9028,,,-19.8371,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60020,,Cargo Truck,City,2013,39.9900,2018-01-01,2019-04-01,16,37.0000,42.5300,,14.9459,,,-3.2973,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60021,,Cargo Heliplane,City,2013,44.9900,2018-01-01,2019-04-01,16,43.0000,43.0000,,0.0000,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60022,,Cargo Terminal,City,2013,99.9900,2018-01-01,2019-04-01,16,177.5300,195.7300,,10.2518,,,-29.6827,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60023,,LEGO City Starter Set,City,2013,29.9900,2018-01-01,2019-04-01,16,64.4000,38.3300,,-40.4814,,,-49.6894,0,,mendeley_whole_2018_2019,"[""adult_display""]"
60024,,City Advent Calendar,City,2013,29.9900,2018-01-01,2019-04-01,16,33.9200,25.8000,,-23.9387,,,-26.5035,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60025,,Grand Prix Truck,City,2013,29.9900,2018-01-01,2019-04-01,16,50.0700,64.3300,,28.4801,,,-9.6112,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
60026,,Town Square,City,2013,119.9900,2018-01-01,2019-04-01,16,145.6000,154.2700,,5.9547,,,-12.3146,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60027,,Monster Truck Transporter,City,2013,29.9900,2018-01-01,2019-04-01,16,63.2000,59.2700,,-6.2184,,,-18.3609,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60032,,Arctic Snowmobile,City,2014,6.9900,2018-01-01,2019-04-01,16,16.0000,16.3300,,2.0625,,,-25.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60033,,Arctic Ice Crawler,City,2014,14.9900,2018-01-01,2019-04-01,16,18.1300,22.7300,,25.3723,,,-12.8516,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
60034,,Arctic Helicrane,City,2014,39.9900,2018-01-01,2019-04-01,16,43.1300,47.8700,,10.9900,,,-23.3974,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60035,,Arctic Outpost,City,2014,49.9900,2018-01-01,2019-04-01,16,53.2700,68.7300,,29.0220,,,-21.6632,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
60036,,Arctic Base Camp,City,2014,89.9900,2018-01-01,2019-04-01,16,121.5300,138.8700,,14.2681,,,-24.6277,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60041,,Crook Pursuit,City,2014,6.9900,2018-01-01,2019-04-01,16,8.6700,8.6000,,-0.8074,,,-25.0218,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60042,,High Speed Police Chase,City,2014,19.9900,2018-01-01,2019-04-01,16,22.0000,23.8700,,8.5000,,,-12.2144,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60043,,Prisoner Transporter,City,2014,24.9900,2018-01-01,2019-04-01,16,35.0700,42.5300,,21.2717,,,-7.1904,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
60044,,Mobile Police Unit,City,2014,44.9900,2018-01-01,2019-04-01,16,49.6000,63.8000,,28.6290,,,-37.9697,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
60045,,Police Patrol,City,2014,44.9900,2018-01-01,2019-04-01,16,81.8000,84.4000,,3.1785,,,-10.4353,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60046,,Helicopter Surveillance,City,2014,74.9900,2018-01-01,2019-04-01,16,64.6700,62.2700,,-3.7111,,,-19.0751,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60047,,Police Station,City,2014,99.9900,2018-01-01,2019-04-01,16,88.7400,89.5300,,0.8902,,,-14.8073,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60048,,Police Dog Unit,City,2014,29.9900,2018-01-01,2019-04-01,16,57.8000,45.4700,,-21.3322,,,-29.1869,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60049,,Helicopter Transporter,City,2014,44.9900,2018-01-01,2019-04-01,16,47.9300,39.2000,,-18.2141,,,-22.6400,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60050,,Train Station,City,2014,64.9900,2018-01-01,2019-04-01,16,102.1600,118.3300,,15.8281,,,-20.2145,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60051,,High-Speed Passenger Train,City,2014,149.9900,2018-01-01,2019-04-01,16,129.4900,137.6900,,6.3325,,,-18.0124,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60052,,Cargo Train,City,2014,199.9900,2018-01-01,2019-04-01,16,180.8500,228.9300,,26.5856,,,-18.9992,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
60053,,Race Car,City,2014,9.9900,2018-01-01,2019-04-01,16,14.3300,12.2000,,-14.8639,,,-19.3655,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60054,,Light Repair Truck,City,2014,9.9900,2018-01-01,2019-04-01,16,22.8700,20.6700,,-9.6196,,,-29.3590,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60055,,Monster Truck,City,2014,9.9900,2018-01-01,2019-04-01,16,24.4000,22.6700,,-7.0902,,,-17.2131,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60056,,Tow Truck,City,2014,19.9900,2018-01-01,2019-04-01,16,56.6700,60.2700,,6.3526,,,-28.9417,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60057,,Camper Van,City,2014,19.9900,2018-01-01,2019-04-01,16,39.1900,37.3300,,-4.7461,,,-16.2836,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60058,,SUV with Watercraft,City,2014,19.9900,2018-01-01,2019-04-01,16,26.6700,23.6000,,-11.5111,,,-31.4938,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60059,,Logging Truck,City,2014,19.9900,2018-01-01,2019-04-01,16,67.6700,72.6700,,7.3888,,,-22.2698,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60060,,Auto Transporter,City,2014,29.9900,2018-01-01,2019-04-01,16,53.8000,64.2000,,19.3309,,,-13.7283,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60061,,Airport Fire Truck,City,2014,29.9900,2018-01-01,2019-04-01,16,71.1300,76.0700,,6.9450,,,-14.2487,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60062,,Arctic Ice Breaker,City,2014,99.9900,2018-01-01,2019-04-01,16,159.0000,145.8700,,-8.2579,,,-27.0239,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60063,,City Advent Calendar,City,2014,29.9900,2018-01-01,2019-04-01,16,40.9300,36.0000,,-12.0450,,,-17.6767,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
60064,,Arctic Supply Plane,City,2014,49.9900,2018-01-01,2019-04-01,16,125.4000,96.1300,,-23.3413,,,-30.3269,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
65081,,R2-D2 / C-3PO Droid Collectors Set,Star Wars,2002,39.9900,2018-01-01,2019-04-01,16,128.2700,117.0700,,-8.7316,,,-16.5479,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
66208,,Mr. Magorium's Wonder Emporium,Creator,2007,19.9900,2018-01-01,2019-04-01,16,30.0000,25.3300,,-15.5667,,,-15.5667,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
66373,,Fun Favor Pack,Miscellaneous,2010,19.9900,2018-01-01,2019-04-01,16,26.8000,25.0000,,-6.7164,,,-12.6866,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
66512,,Rebels Co-Pack,Star Wars,2014,109.9900,2018-01-01,2019-04-01,16,273.7100,272.8200,,-0.3252,,,-1.1423,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
70000,,Razcal’s Glider,Legends of China,2013,11.9900,2018-01-01,2019-04-01,16,9.5300,12.2000,,28.0168,,,-24.3309,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
70001,,Crawley’s Claw Ripper,Legends of China,2013,14.9900,2018-01-01,2019-04-01,16,13.2000,13.5300,,2.5000,,,-25.2273,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70002,,Lennox’ Lion Attack,Legends of China,2013,24.9900,2018-01-01,2019-04-01,16,14.8000,18.3300,,23.8514,,,-32.6658,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
70003,,Eris’ Eagle Interceptor,Legends of China,2013,34.9900,2018-01-01,2019-04-01,16,20.4000,24.2000,,18.6275,,,-11.1275,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70004,,Wakz’ Pack Tracker,Legends of China,2013,29.9900,2018-01-01,2019-04-01,16,18.4700,22.0000,,19.1121,,,-9.7216,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70005,,Laval’s Royal Fighter,Legends of China,2013,39.9900,2018-01-01,2019-04-01,16,31.9300,39.4700,,23.6142,,,-9.8027,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
70006,,Cragger’s Command Ship,Legends of China,2013,79.9900,2018-01-01,2019-04-01,16,77.6000,99.2000,,27.8351,,,-21.3782,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
70007,,Eglor's Twin Bike,Legends of China,2013,24.9900,2018-01-01,2019-04-01,16,17.0700,21.3300,,24.9561,,,-9.7706,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
70008,,Gorzan's Gorilla Striker,Legends of China,2013,49.9900,2018-01-01,2019-04-01,16,37.1300,41.0000,,10.4228,,,-12.9496,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70009,,Worriz’ Combat Lair,Legends of China,2013,69.9900,2018-01-01,2019-04-01,16,47.8700,49.2000,,2.7784,,,-14.7764,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70010,,The Lion CHI Temple,Legends of China,2013,119.9900,2018-01-01,2019-04-01,16,159.3300,159.3300,,0.0000,,,-19.2268,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70011,,Eagles' Castle,Legends of China,2013,39.9900,2018-01-01,2019-04-01,16,22.8000,22.2700,,-2.3246,,,-28.6404,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70012,,Razar’s CHI Raider,Legends of China,2013,39.9900,2018-01-01,2019-04-01,16,22.0000,19.2900,,-12.3182,,,-17.2727,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70013,,Equila’s Ultra Striker,Legends of China,2013,39.9900,2018-01-01,2019-04-01,16,22.2000,25.7300,,15.9009,,,-12.0798,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70014,,The Croc Swamp Hideout,Legends of China,2013,69.9900,2018-01-01,2019-04-01,16,91.0000,122.1300,,34.2088,,,-8.8793,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
70100,,Ring of Fire,Legends of China,2013,14.9900,2018-01-01,2019-04-01,16,9.2100,8.4700,,-8.0347,,,-22.5841,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70101,,Target Practice,Legends of China,2013,14.9900,2018-01-01,2019-04-01,16,7.3300,8.2700,,12.8240,,,-9.0909,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70102,,CHI Waterfall,Legends of China,2013,14.9900,2018-01-01,2019-04-01,16,9.8000,8.6700,,-11.5306,,,-19.0816,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70103,,Boulder Bowling,Legends of China,2013,14.9900,2018-01-01,2019-04-01,16,15.7100,11.6700,,-25.7161,,,-25.7161,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70104,,Jungle Gates,Legends of China,2013,14.9900,2018-01-01,2019-04-01,16,6.3000,6.9300,,10.0000,,,-16.0643,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70105,,Nest Dive,Legends of China,2013,14.9900,2018-01-01,2019-04-01,16,5.6700,7.0700,,24.6914,,,-7.8227,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
70106,,Ice Tower,Legends of China,2013,14.9900,2018-01-01,2019-04-01,16,8.1300,8.3300,,2.4600,,,-15.9664,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70107,,Skunk Attack,Legends of China,2013,14.9900,2018-01-01,2019-04-01,16,12.3300,11.6700,,-5.3528,,,-18.4921,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70108,,Royal Roost,Legends of China,2013,14.9900,2018-01-01,2019-04-01,16,12.8900,12.6000,,-2.2498,,,-11.3077,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70109,,Whirling Vines,Legends of China,2013,14.9900,2018-01-01,2019-04-01,16,6.4000,7.4700,,16.7187,,,-10.4687,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70110,,Tower Target,Legends of China,2013,14.9900,2018-01-01,2019-04-01,16,9.4700,9.8700,,4.2239,,,-8.4477,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70111,,Swamp Jump,Legends of China,2013,14.9900,2018-01-01,2019-04-01,16,14.3300,10.8700,,-24.1452,,,-30.9348,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70113,,CHI Battles,Legends of China,2013,19.9900,2018-01-01,2019-04-01,16,9.6700,11.8000,,22.0269,,,-10.4621,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
70114,,Sky Joust,Legends of China,2013,19.9900,2018-01-01,2019-04-01,16,8.6700,12.0000,,38.4083,,,-10.8420,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
70115,,Ultimate Speedor Tournament,Legends of China,2013,29.9900,2018-01-01,2019-04-01,16,30.5300,31.4700,,3.0789,,,-28.1494,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70123,,Lion Legend Beast,Legends of China,2014,9.9900,2018-01-01,2019-04-01,16,21.1300,12.6000,,-40.3691,,,-46.6635,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70124,,Eagle Legend Beast,Legends of China,2014,9.9900,2018-01-01,2019-04-01,16,14.0000,14.6000,,4.2857,,,-11.9286,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70125,,Gorilla Legend Beast,Legends of China,2014,9.9900,2018-01-01,2019-04-01,16,14.8700,13.4000,,-9.8857,,,-20.6456,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70126,,Crocodile Legend Beast,Legends of China,2014,9.9900,2018-01-01,2019-04-01,16,21.4700,21.6000,,0.6055,,,-12.2599,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70127,,Wolf Legend Beast,Legends of China,2014,9.9900,2018-01-01,2019-04-01,16,24.7300,19.8000,,-19.9353,,,-32.8751,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70128,,Braptor’s Wing Striker,Legends of China,2014,14.9900,2018-01-01,2019-04-01,16,13.3300,13.2000,,-0.9752,,,-24.7985,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70129,,Lavertus’ Twin Blade,Legends of China,2014,19.9900,2018-01-01,2019-04-01,16,17.2000,17.2000,,0.0000,,,-29.1667,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
70130,,Sparratus’ Spider Stalker,Legends of China,2014,24.9900,2018-01-01,2019-04-01,16,19.8700,22.1300,,11.3739,,,-19.8289,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
